"time","con.d_interbeat","trigger"
0.888,1,0
0.89,1,0
0.892,1,0
0.894,1,0
0.896,1,0
0.898,1,0
0.9,1,0
0.902,1,0
0.904,1,0
0.906,1,0
0.908,1,0
0.91,1,0
0.912,1,0
0.914,1,0
0.916,1,0
0.918,1,0
0.92,1,0
0.922,1,0
0.924,1,0
0.926,1,0
0.928,1,0
0.93,1,0
0.9320000000000001,1,0
0.9340000000000001,1,0
0.9360000000000001,1,0
0.9379999999999999,1,0
0.9399999999999999,1,0
0.9419999999999999,1,0
0.944,1,0
0.946,1,0
0.948,1,0
0.95,1,0
0.952,1,0
0.954,1,0
0.956,1,0
0.958,1,0
0.96,1,0
0.962,1,0
0.964,1,0
0.966,1,0
0.968,1,0
0.97,1,0
0.972,1,0
0.974,1,0
0.976,1,0
0.978,1,0
0.98,1,0
0.982,1,0
0.984,1,0
0.986,1,0
0.988,1,0
0.99,1,0
0.992,1,0
0.994,1,0
0.996,1,0
0.998,1,0
1,1,0
1.002,1,0
1.004,1,0
1.006,1,0
1.008,1,0
1.01,1,0
1.012,1,0
1.014,1,0
1.016,1,0
1.018,1,0
1.02,1,0
1.022,1,0
1.024,1,0
1.026,1,0
1.028,1,0
1.03,1,0
1.032,1,0
1.034,1,0
1.036,1,0
1.038,1,0
1.04,1,0
1.042,1,0
1.044,1,0
1.046,1,0
1.048,1,0
1.05,1,0
1.052,1,0
1.054,1,0
1.056,1,0
1.058,1,0
1.06,1,0
1.062,1,0
1.064,1,0
1.066,1,0
1.068,1,0
1.07,1,0
1.072,1,0
1.074,1,0
1.076,1,0
1.078,1,0
1.08,1,0
1.082,1,0
1.084,1,0
1.086,1,0
1.088,1,0
1.09,1,0
1.092,1,0
1.094,1,0
1.096,1,0
1.098,1,0
1.1,1,0
1.102,1,0
1.104,1,0
1.106,1,0
1.108,1,0
1.11,1,0
1.112,1,0
1.114,1,0
1.116,1,0
1.118,1,0
1.12,1,0
1.122,1,0
1.124,1,0
1.126,1,0
1.128,1,0
1.13,1,0
1.132,1,0
1.134,1,0
1.136,1,0
1.138,1,0
1.14,1,0
1.142,1,0
1.144,1,0
1.146,1,0
1.148,1,0
1.15,1,0
1.152,1,0
1.154,1,0
1.156,1,0
1.158,1,0
1.16,1,0
1.162,1,0
1.164,1,0
1.166,1,0
1.168,1,0
1.17,1,0
1.172,1,0
1.174,1,0
1.176,1,0
1.178,1,0
1.18,1,0
1.182,1,0
1.184,1,0
1.186,1,0
1.188,1,0
1.19,1,0
1.192,1,0
1.194,1,0
1.196,1,0
1.198,1,0
1.2,1,0
1.202,1,0
1.204,1,0
1.206,1,0
1.208,1,0
1.21,1,0
1.212,1,0
1.214,1,0
1.216,1,0
1.218,1,0
1.22,1,0
1.222,1,0
1.224,1,0
1.226,1,0
1.228,1,0
1.23,1,0
1.232,1,0
1.234,1,0
1.236,1,0
1.238,1,0
1.24,1,0
1.242,1,0
1.244,1,0
1.246,1,0
1.248,1,0
1.25,1,0
1.252,1,0
1.254,1,0
1.256,1,0
1.258,1,0
1.26,1,0
1.262,1,0
1.264,1,0
1.266,1,0
1.268,1,0
1.27,1,0
1.272,1,0
1.274,1,0
1.276,1,0
1.278,1,0
1.28,1,0
1.282,1,0
1.284,1,0
1.286,1,0
1.288,1,0
1.29,1,0
1.292,1,0
1.294,1,0
1.296,1,0
1.298,1,0
1.3,1,0
1.302,1,0
1.304,1,0
1.306,1,0
1.308,1,0
1.31,1,0
1.312,1,0
1.314,1,0
1.316,1,0
1.318,1,0
1.32,1,0
1.322,1,0
1.324,1,0
1.326,1,0
1.328,1,0
1.33,1,0
1.332,1,0
1.334,1,0
1.336,1,0
1.338,1,0
1.34,1,0
1.342,1,0
1.344,1,0
1.346,1,0
1.348,1,0
1.35,1,0
1.352,1,0
1.354,1,0
1.356,1,0
1.358,1,0
1.36,1,0
1.362,1,0
1.364,1,0
1.366,1,0
1.368,1,0
1.37,1,0
1.372,1,0
1.374,1,0
1.376,1,0
1.378,1,0
1.38,1,0
1.382,1,0
1.384,1,0
1.386,1,0
1.388,1,0
1.39,1,0
1.392,1,0
1.394,1,0
1.396,1,0
1.398,1,0
1.4,1,0
1.402,1,0
1.404,1,0
1.406,1,0
1.408,1,0
1.41,1,0
1.412,1,0
1.414,1,0
1.416,1,0
1.418,1,0
1.42,1,0
1.422,1,0
1.424,1,0
1.426,1,0
1.428,1,0
1.43,1,0
1.432,1,0
1.434,1,0
1.436,1,0
1.438,1,0
1.44,1,0
1.442,1,0
1.444,1,0
1.446,1,0
1.448,1,0
1.45,1,0
1.452,1,0
1.454,1,0
1.456,1,0
1.458,1,0
1.46,1,0
1.462,1,0
1.464,1,0
1.466,1,0
1.468,1,0
1.47,1,0
1.472,1,0
1.474,1,0
1.476,1,0
1.478,1,0
1.48,1,0
1.482,1,0
1.484,1,0
1.486,1,0
1.488,1,0
1.49,1,0
1.492,1,0
1.494,1,0
1.496,1,0
1.498,1,0
1.5,1,0
1.502,1,0
1.504,1,0
1.506,1,0
1.508,1,0
1.51,1,0
1.512,1,0
1.514,1,0
1.516,1,0
1.518,1,0
1.52,1,0
1.522,1,0
1.524,1,0
1.526,1,0
1.528,1,0
1.53,1,0
1.532,1,0
1.534,1,0
1.536,1,0
1.538,1,0
1.54,1,0
1.542,1,0
1.544,1,0
1.546,1,0
1.548,1,0
1.55,1,0
1.552,1,0
1.554,1,0
1.556,1,0
1.558,1,0
1.56,1,0
1.562,1,0
1.564,1,0
1.566,1,0
1.568,1,0
1.57,1,0
1.572,1,0
1.574,1,0
1.576,1,0
1.578,1,0
1.58,1,0
1.582,1,0
1.584,1,0
1.586,1,0
1.588,1,0
1.59,1,0
1.592,1,0
1.594,1,0
1.596,1,0
1.598,1,0
1.6,1,0
1.602,1,0
1.604,1,0
1.606,1,0
1.608,1,0
1.61,1,0
1.612,1,0
1.614,1,0
1.616,1,0
1.618,1,0
1.62,1,0
1.622,1,0
1.624,1,0
1.626,1,0
1.628,1,0
1.63,1,0
1.632,1,0
1.634,1,0
1.636,1,0
1.638,1,0
1.64,1,0
1.642,1,0
1.644,1,0
1.646,1,0
1.648,1,0
1.65,1,0
1.652,1,0
1.654,1,0
1.656,1,0
1.658,1,0
1.66,1,0
1.662,1,0
1.664,1,0
1.666,1,0
1.668,1,0
1.67,1,0
1.672,1,0
1.674,1,0
1.676,1,0
1.678,1,0
1.68,1,0
1.682,1,0
1.684,1,0
1.686,1,0
1.688,1,0
1.69,1,0
1.692,1,0
1.694,1,0
1.696,1,0
1.698,1,0
1.7,1,0
1.700000000270083,1,0
1.700000000270083,1,0
1.702,1,0
1.704,1,0
1.706,1,0
1.708,1,0
1.71,1,0
1.712,1,0
1.714,1,0
1.716,1,0
1.718,1,0
1.72,1,0
1.722,1,0
1.724,1,0
1.726,1,0
1.728,1,0
1.73,1,0
1.732,1,0
1.734,1,0
1.736,1,0
1.738,1,0
1.74,1,0
1.742,1,0
1.744,1,0
1.746,1,0
1.748,1,0
1.75,1,0
1.752,1,0
1.754,1,0
1.756,1,0
1.758,1,0
1.76,1,0
1.762,1,0
1.764,1,0
1.766,1,0
1.768,1,0
1.77,1,0
1.772,1,0
1.774,1,0
1.776,1,0
1.778,1,0
1.78,1,0
1.782,1,0
1.784,1,0
1.786,1,0
1.788,1,0
1.79,1,0
1.790000152000226,1,0
1.790000152000226,1.790000152000226,0
1.792,1.790000152000226,0
1.794,1.790000152000226,0
1.796,1.790000152000226,0
1.798,1.790000152000226,0
1.8,1.790000152000226,0
1.802,1.790000152000226,0
1.804,1.790000152000226,0
1.806,1.790000152000226,0
1.808,1.790000152000226,0
1.81,1.790000152000226,0
1.812,1.790000152000226,0
1.814,1.790000152000226,0
1.816,1.790000152000226,0
1.818,1.790000152000226,0
1.82,1.790000152000226,0
1.822,1.790000152000226,0
1.824,1.790000152000226,0
1.826,1.790000152000226,0
1.828,1.790000152000226,0
1.83,1.790000152000226,0
1.832,1.790000152000226,0
1.834,1.790000152000226,0
1.836,1.790000152000226,0
1.838,1.790000152000226,0
1.84,1.790000152000226,0
1.842,1.790000152000226,0
1.844,1.790000152000226,0
1.846,1.790000152000226,0
1.848,1.790000152000226,0
1.85,1.790000152000226,0
1.852,1.790000152000226,0
1.854,1.790000152000226,0
1.856,1.790000152000226,0
1.858,1.790000152000226,0
1.86,1.790000152000226,0
1.862,1.790000152000226,0
1.864,1.790000152000226,0
1.866,1.790000152000226,0
1.868,1.790000152000226,0
1.87,1.790000152000226,0
1.872,1.790000152000226,0
1.874,1.790000152000226,0
1.876,1.790000152000226,0
1.878,1.790000152000226,0
1.88,1.790000152000226,0
1.882,1.790000152000226,0
1.884,1.790000152000226,0
1.886,1.790000152000226,0
1.888,1.790000152000226,0
1.89,1.790000152000226,0
1.892,1.790000152000226,0
1.894,1.790000152000226,0
1.896,1.790000152000226,0
1.898,1.790000152000226,0
1.9,1.790000152000226,0
1.902,1.790000152000226,0
1.904,1.790000152000226,0
1.906,1.790000152000226,0
1.908,1.790000152000226,0
1.91,1.790000152000226,0
1.912,1.790000152000226,0
1.914,1.790000152000226,0
1.916,1.790000152000226,0
1.918,1.790000152000226,0
1.92,1.790000152000226,0
1.922,1.790000152000226,0
1.924,1.790000152000226,0
1.926,1.790000152000226,0
1.928,1.790000152000226,0
1.93,1.790000152000226,0
1.932,1.790000152000226,0
1.934,1.790000152000226,0
1.936,1.790000152000226,0
1.938,1.790000152000226,0
1.94,1.790000152000226,0
1.942,1.790000152000226,0
1.944,1.790000152000226,0
1.946,1.790000152000226,0
1.948,1.790000152000226,0
1.95,1.790000152000226,0
1.952,1.790000152000226,0
1.954,1.790000152000226,0
1.956,1.790000152000226,0
1.958,1.790000152000226,0
1.96,1.790000152000226,0
1.962,1.790000152000226,0
1.964,1.790000152000226,0
1.966,1.790000152000226,0
1.968,1.790000152000226,0
1.97,1.790000152000226,0
1.972,1.790000152000226,0
1.974,1.790000152000226,0
1.976,1.790000152000226,0
1.978,1.790000152000226,0
1.98,1.790000152000226,0
1.982,1.790000152000226,0
1.984,1.790000152000226,0
1.986,1.790000152000226,0
1.988,1.790000152000226,0
1.99,1.790000152000226,0
1.990000152120367,1.790000152000226,0
1.990000152120367,1.790000152000226,0
1.992,1.790000152000226,0
1.994,1.790000152000226,0
1.996,1.790000152000226,0
1.998,1.790000152000226,0
2,1.790000152000226,0
2.002,1.790000152000226,0
2.004,1.790000152000226,0
2.006,1.790000152000226,0
2.008,1.790000152000226,0
2.01,1.790000152000226,0
2.012,1.790000152000226,0
2.014,1.790000152000226,0
2.016,1.790000152000226,0
2.018,1.790000152000226,0
2.02,1.790000152000226,0
2.022,1.790000152000226,0
2.024,1.790000152000226,0
2.026,1.790000152000226,0
2.028,1.790000152000226,0
2.03,1.790000152000226,0
2.032,1.790000152000226,0
2.034,1.790000152000226,0
2.036,1.790000152000226,0
2.038,1.790000152000226,0
2.04,1.790000152000226,0
2.042,1.790000152000226,0
2.044,1.790000152000226,0
2.046,1.790000152000226,0
2.048,1.790000152000226,0
2.05,1.790000152000226,0
2.052,1.790000152000226,0
2.054,1.790000152000226,0
2.056,1.790000152000226,0
2.058,1.790000152000226,0
2.06,1.790000152000226,0
2.062,1.790000152000226,0
2.064,1.790000152000226,0
2.064000000406988,1.790000152000226,0
2.064000000406988,1.790000152000226,0
2.066,1.790000152000226,0
2.068,1.790000152000226,0
2.07,1.790000152000226,0
2.072,1.790000152000226,0
2.074,1.790000152000226,0
2.076,1.790000152000226,0
2.078,1.790000152000226,0
2.08,1.790000152000226,0
2.082,1.790000152000226,0
2.084,1.790000152000226,0
2.086,1.790000152000226,0
2.088,1.790000152000226,0
2.09,1.790000152000226,0
2.092,1.790000152000226,0
2.094,1.790000152000226,0
2.096,1.790000152000226,0
2.098,1.790000152000226,0
2.1,1.790000152000226,0
2.102,1.790000152000226,0
2.104,1.790000152000226,0
2.106,1.790000152000226,0
2.108,1.790000152000226,0
2.11,1.790000152000226,0
2.112,1.790000152000226,0
2.114,1.790000152000226,0
2.116,1.790000152000226,0
2.118,1.790000152000226,0
2.12,1.790000152000226,0
2.122,1.790000152000226,0
2.124,1.790000152000226,0
2.126,1.790000152000226,0
2.128,1.790000152000226,0
2.13,1.790000152000226,0
2.132,1.790000152000226,0
2.134,1.790000152000226,0
2.136,1.790000152000226,0
2.138,1.790000152000226,0
2.14,1.790000152000226,0
2.142,1.790000152000226,0
2.144,1.790000152000226,0
2.146,1.790000152000226,0
2.148,1.790000152000226,0
2.15,1.790000152000226,0
2.152,1.790000152000226,0
2.154,1.790000152000226,0
2.156,1.790000152000226,0
2.158,1.790000152000226,0
2.16,1.790000152000226,0
2.162,1.790000152000226,0
2.164,1.790000152000226,0
2.166,1.790000152000226,0
2.168,1.790000152000226,0
2.17,1.790000152000226,0
2.172,1.790000152000226,0
2.174,1.790000152000226,0
2.176,1.790000152000226,0
2.178,1.790000152000226,0
2.18,1.790000152000226,0
2.182,1.790000152000226,0
2.184,1.790000152000226,0
2.186,1.790000152000226,0
2.188,1.790000152000226,0
2.19,1.790000152000226,0
2.192,1.790000152000226,0
2.194,1.790000152000226,0
2.196,1.790000152000226,0
2.198,1.790000152000226,0
2.2,1.790000152000226,0
2.202,1.790000152000226,0
2.204,1.790000152000226,0
2.206,1.790000152000226,0
2.208,1.790000152000226,0
2.21,1.790000152000226,0
2.212,1.790000152000226,0
2.214,1.790000152000226,0
2.216,1.790000152000226,0
2.218,1.790000152000226,0
2.22,1.790000152000226,0
2.222,1.790000152000226,0
2.224,1.790000152000226,0
2.226,1.790000152000226,0
2.228,1.790000152000226,0
2.23,1.790000152000226,0
2.232,1.790000152000226,0
2.234,1.790000152000226,0
2.236,1.790000152000226,0
2.238,1.790000152000226,0
2.24,1.790000152000226,0
2.242,1.790000152000226,0
2.244,1.790000152000226,0
2.246,1.790000152000226,0
2.248,1.790000152000226,0
2.25,1.790000152000226,0
2.252,1.790000152000226,0
2.254,1.790000152000226,0
2.256,1.790000152000226,0
2.258,1.790000152000226,0
2.26,1.790000152000226,0
2.262,1.790000152000226,0
2.264,1.790000152000226,0
2.266,1.790000152000226,0
2.268,1.790000152000226,0
2.27,1.790000152000226,0
2.272,1.790000152000226,0
2.274,1.790000152000226,0
2.276,1.790000152000226,0
2.278,1.790000152000226,0
2.28,1.790000152000226,0
2.282,1.790000152000226,0
2.284,1.790000152000226,0
2.286,1.790000152000226,0
2.288,1.790000152000226,0
2.29,1.790000152000226,0
2.292,1.790000152000226,0
2.294,1.790000152000226,0
2.296,1.790000152000226,0
2.298,1.790000152000226,0
2.3,1.790000152000226,0
2.302,1.790000152000226,0
2.304,1.790000152000226,0
2.306,1.790000152000226,0
2.308,1.790000152000226,0
2.31,1.790000152000226,0
2.312,1.790000152000226,0
2.314,1.790000152000226,0
2.316,1.790000152000226,0
2.318,1.790000152000226,0
2.32,1.790000152000226,0
2.322,1.790000152000226,0
2.324,1.790000152000226,0
2.326,1.790000152000226,0
2.328,1.790000152000226,0
2.33,1.790000152000226,0
2.332,1.790000152000226,0
2.334,1.790000152000226,0
2.336,1.790000152000226,0
2.338,1.790000152000226,0
2.34,1.790000152000226,0
2.342,1.790000152000226,0
2.344,1.790000152000226,0
2.346,1.790000152000226,0
2.348,1.790000152000226,0
2.35,1.790000152000226,0
2.352,1.790000152000226,0
2.354,1.790000152000226,0
2.356,1.790000152000226,0
2.358,1.790000152000226,0
2.36,1.790000152000226,0
2.362,1.790000152000226,0
2.364,1.790000152000226,0
2.366,1.790000152000226,0
2.368,1.790000152000226,0
2.37,1.790000152000226,0
2.372,1.790000152000226,0
2.374,1.790000152000226,0
2.376,1.790000152000226,0
2.378,1.790000152000226,0
2.38,1.790000152000226,0
2.382,1.790000152000226,0
2.384,1.790000152000226,0
2.386,1.790000152000226,0
2.388,1.790000152000226,0
2.39,1.790000152000226,0
2.392,1.790000152000226,0
2.394,1.790000152000226,0
2.396,1.790000152000226,0
2.398,1.790000152000226,0
2.4,1.790000152000226,0
2.402,1.790000152000226,0
2.404,1.790000152000226,0
2.406,1.790000152000226,0
2.408,1.790000152000226,0
2.41,1.790000152000226,0
2.412,1.790000152000226,0
2.414,1.790000152000226,0
2.416,1.790000152000226,0
2.418,1.790000152000226,0
2.42,1.790000152000226,0
2.422,1.790000152000226,0
2.424,1.790000152000226,0
2.426,1.790000152000226,0
2.428,1.790000152000226,0
2.43,1.790000152000226,0
2.432,1.790000152000226,0
2.434,1.790000152000226,0
2.436,1.790000152000226,0
2.438,1.790000152000226,0
2.44,1.790000152000226,0
2.442,1.790000152000226,0
2.444,1.790000152000226,0
2.446,1.790000152000226,0
2.448,1.790000152000226,0
2.45,1.790000152000226,0
2.452,1.790000152000226,0
2.454,1.790000152000226,0
2.456,1.790000152000226,0
2.458,1.790000152000226,0
2.46,1.790000152000226,0
2.462,1.790000152000226,0
2.464,1.790000152000226,0
2.466,1.790000152000226,0
2.468,1.790000152000226,0
2.47,1.790000152000226,0
2.472,1.790000152000226,0
2.474,1.790000152000226,0
2.476,1.790000152000226,0
2.478,1.790000152000226,0
2.48,1.790000152000226,0
2.482,1.790000152000226,0
2.484,1.790000152000226,0
2.486,1.790000152000226,0
2.488,1.790000152000226,0
2.49,1.790000152000226,0
2.492,1.790000152000226,0
2.494,1.790000152000226,0
2.496,1.790000152000226,0
2.498,1.790000152000226,0
2.5,1.790000152000226,0
2.502,1.790000152000226,0
2.504,1.790000152000226,0
2.506,1.790000152000226,0
2.508,1.790000152000226,0
2.51,1.790000152000226,0
2.512,1.790000152000226,0
2.514,1.790000152000226,0
2.516,1.790000152000226,0
2.518,1.790000152000226,0
2.52,1.790000152000226,0
2.522,1.790000152000226,0
2.524,1.790000152000226,0
2.526,1.790000152000226,0
2.528,1.790000152000226,0
2.53,1.790000152000226,0
2.532,1.790000152000226,0
2.534,1.790000152000226,0
2.536,1.790000152000226,0
2.538,1.790000152000226,0
2.54,1.790000152000226,0
2.542,1.790000152000226,0
2.544,1.790000152000226,0
2.546,1.790000152000226,0
2.548,1.790000152000226,0
2.55,1.790000152000226,0
2.552,1.790000152000226,0
2.554,1.790000152000226,0
2.556,1.790000152000226,0
2.558,1.790000152000226,0
2.56,1.790000152000226,0
2.562,1.790000152000226,0
2.564,1.790000152000226,0
2.566,1.790000152000226,0
2.568,1.790000152000226,0
2.57,1.790000152000226,0
2.572,1.790000152000226,0
2.574,1.790000152000226,0
2.576,1.790000152000226,0
2.578,1.790000152000226,0
2.58,1.790000152000226,0
2.582,1.790000152000226,0
2.584,1.790000152000226,0
2.586,1.790000152000226,0
2.588,1.790000152000226,0
2.59,1.790000152000226,0
2.592,1.790000152000226,0
2.594,1.790000152000226,0
2.596,1.790000152000226,0
2.598,1.790000152000226,0
2.6,1.790000152000226,0
2.602,1.790000152000226,0
2.604,1.790000152000226,0
2.606,1.790000152000226,0
2.608,1.790000152000226,0
2.61,1.790000152000226,0
2.612,1.790000152000226,0
2.614,1.790000152000226,0
2.616,1.790000152000226,0
2.618,1.790000152000226,0
2.62,1.790000152000226,0
2.622,1.790000152000226,0
2.624,1.790000152000226,0
2.626,1.790000152000226,0
2.628,1.790000152000226,0
2.63,1.790000152000226,0
2.632,1.790000152000226,0
2.634,1.790000152000226,0
2.636,1.790000152000226,0
2.638,1.790000152000226,0
2.64,1.790000152000226,0
2.642,1.790000152000226,0
2.644,1.790000152000226,0
2.646,1.790000152000226,0
2.648,1.790000152000226,0
2.65,1.790000152000226,0
2.652,1.790000152000226,0
2.654,1.790000152000226,0
2.656,1.790000152000226,0
2.658,1.790000152000226,0
2.66,1.790000152000226,0
2.662,1.790000152000226,0
2.664,1.790000152000226,0
2.666,1.790000152000226,0
2.668,1.790000152000226,0
2.67,1.790000152000226,0
2.672,1.790000152000226,0
2.674,1.790000152000226,0
2.676,1.790000152000226,0
2.678,1.790000152000226,0
2.68,1.790000152000226,0
2.682,1.790000152000226,0
2.684,1.790000152000226,0
2.686,1.790000152000226,0
2.688,1.790000152000226,0
2.69,1.790000152000226,0
2.692,1.790000152000226,0
2.694,1.790000152000226,0
2.696,1.790000152000226,0
2.698,1.790000152000226,0
2.7,1.790000152000226,0
2.702,1.790000152000226,0
2.704,1.790000152000226,0
2.706,1.790000152000226,0
2.708,1.790000152000226,0
2.71,1.790000152000226,0
2.712,1.790000152000226,0
2.714,1.790000152000226,0
